seq,is_true,is_ignore,path,x0,x1,y0,y1,col
0,False,True,../data/crops/crop2558.png,622,582,371,286,r
0,False,True,../data/crops/crop2559.png,1397,1357,397,312,r
0,False,True,../data/crops/crop2560.png,670,630,419,334,r
0,False,False,../data/crops/crop2561.png,2013,1973,500,415,r
0,False,False,../data/crops/crop2562.png,100,60,253,168,g
0,True,False,../data/crops/crop2563.png,1358,1318,359,274,g
0,False,False,../data/crops/crop2564.png,1608,1568,184,99,g
0,False,False,../data/crops/crop2565.png,1533,1493,244,159,g
0,False,False,../data/crops/crop2566.png,1489,1449,161,76,g
0,False,False,../data/crops/crop2567.png,1560,1520,139,54,g
0,False,False,../data/crops/crop2568.png,918,878,170,85,g
0,False,False,../data/crops/crop2569.png,1455,1415,220,135,g
0,False,False,../data/crops/crop2570.png,839,799,312,227,g
0,False,False,../data/crops/crop2571.png,746,706,583,498,r
0,False,False,../data/crops/crop2572.png,1242,1202,186,101,g
0,False,False,../data/crops/crop2573.png,1212,1172,273,188,g
0,False,False,../data/crops/crop2574.png,613,573,573,488,r
0,False,True,../data/crops/crop2547.png,299,259,380,295,r
0,False,False,../data/crops/crop2515.png,969,929,338,253,g
0,False,True,../data/crops/crop2546.png,1668,1628,348,263,r
0,False,False,../data/crops/crop2544.png,1256,1216,311,226,g
0,False,False,../data/crops/crop2517.png,1936,1896,459,374,g
0,False,False,../data/crops/crop2518.png,1457,1417,517,432,g
0,False,False,../data/crops/crop2519.png,1060,1020,131,46,g
0,False,False,../data/crops/crop2520.png,1827,1787,254,169,g
0,False,False,../data/crops/crop2521.png,76,36,567,482,g
0,False,True,../data/crops/crop2522.png,887,847,443,358,r
0,False,False,../data/crops/crop2523.png,603,563,143,58,g
0,False,False,../data/crops/crop2524.png,399,359,189,104,g
0,False,False,../data/crops/crop2525.png,1037,997,191,106,g
0,False,False,../data/crops/crop2526.png,791,751,477,392,g
0,False,False,../data/crops/crop2527.png,1067,1027,134,49,g
0,False,False,../data/crops/crop2528.png,1524,1484,159,74,g
0,False,False,../data/crops/crop2529.png,1619,1579,159,74,g
0,False,False,../data/crops/crop2530.png,1134,1094,189,104,g
0,False,False,../data/crops/crop2531.png,1394,1354,192,107,g
0,False,False,../data/crops/crop2532.png,1434,1394,224,139,g
0,False,False,../data/crops/crop2533.png,1407,1367,358,273,g
0,False,False,../data/crops/crop2534.png,1514,1474,500,415,r
0,False,False,../data/crops/crop2535.png,746,706,203,118,g
0,False,False,../data/crops/crop2536.png,1600,1560,485,400,r
0,False,False,../data/crops/crop2537.png,1771,1731,469,384,g
0,False,False,../data/crops/crop2538.png,2025,1985,281,196,g
0,False,False,../data/crops/crop2539.png,1958,1918,356,271,g
0,False,False,../data/crops/crop2540.png,1910,1870,436,351,g
0,True,False,../data/crops/crop2541.png,1052,1012,382,297,r
0,True,False,../data/crops/crop2542.png,869,829,457,372,r
0,False,False,../data/crops/crop2543.png,900,860,185,100,g
0,False,True,../data/crops/crop2545.png,147,107,331,246,r
0,False,False,../data/crops/crop2452.png,1522,1482,484,399,r
0,False,False,../data/crops/crop2451.png,1758,1718,449,364,g
0,False,False,../data/crops/crop2450.png,1091,1051,387,302,g
0,False,False,../data/crops/crop2359.png,1632,1592,239,154,g
0,False,False,../data/crops/crop2360.png,2037,1997,218,133,g
0,False,False,../data/crops/crop2361.png,1017,977,249,164,g
0,False,False,../data/crops/crop2362.png,1923,1883,284,199,g
0,False,False,../data/crops/crop2363.png,1447,1407,393,308,g
0,False,False,../data/crops/crop2364.png,1545,1505,424,339,g
0,False,False,../data/crops/crop2365.png,717,677,161,76,g
0,False,False,../data/crops/crop2366.png,1641,1601,161,76,g
0,False,False,../data/crops/crop2367.png,1518,1478,187,102,g
0,False,False,../data/crops/crop2368.png,1863,1823,276,191,g
0,False,False,../data/crops/crop2369.png,1664,1624,295,210,g
0,False,False,../data/crops/crop2370.png,1269,1229,317,232,g
0,False,False,../data/crops/crop2371.png,1379,1339,358,273,g
0,False,False,../data/crops/crop2372.png,1803,1763,381,296,g
0,False,False,../data/crops/crop2373.png,1869,1829,503,418,g
0,False,False,../data/crops/crop2374.png,838,798,528,443,g
0,False,False,../data/crops/crop2375.png,1278,1238,129,44,g
0,False,False,../data/crops/crop2376.png,580,540,148,63,g
0,False,False,../data/crops/crop2377.png,1000,960,156,71,g
0,False,False,../data/crops/crop2378.png,1227,1187,166,81,g
0,False,False,../data/crops/crop2379.png,745,705,199,114,g
0,False,False,../data/crops/crop2380.png,500,460,450,365,g
0,False,False,../data/crops/crop2381.png,1067,1027,129,44,g
0,False,False,../data/crops/crop2382.png,1081,1041,177,92,g
0,False,False,../data/crops/crop2383.png,939,899,224,139,g
0,False,False,../data/crops/crop2384.png,871,831,258,173,g
0,False,False,../data/crops/crop2385.png,764,724,163,78,g
0,False,False,../data/crops/crop2358.png,1948,1908,210,125,g
0,False,False,../data/crops/crop2386.png,899,859,499,414,r
0,False,False,../data/crops/crop2357.png,1721,1681,217,132,g
0,False,False,../data/crops/crop2355.png,1633,1593,164,79,g
0,False,True,../data/crops/crop2328.png,1623,1583,474,389,r
0,True,False,../data/crops/crop2329.png,1290,1250,509,424,r
0,False,False,../data/crops/crop2330.png,1774,1734,149,64,g
0,False,False,../data/crops/crop2331.png,1956,1916,152,67,g
0,False,False,../data/crops/crop2332.png,1695,1655,366,281,g
0,False,False,../data/crops/crop2333.png,2003,1963,376,291,g
0,False,False,../data/crops/crop2334.png,1059,1019,396,311,r
0,False,False,../data/crops/crop2335.png,1460,1420,141,56,g
0,False,False,../data/crops/crop2336.png,1639,1599,221,136,g
0,False,False,../data/crops/crop2337.png,707,667,130,45,g
0,False,False,../data/crops/crop2338.png,859,819,156,71,g
0,False,False,../data/crops/crop2339.png,936,896,166,81,g
0,False,False,../data/crops/crop2340.png,1015,975,227,142,g
0,False,False,../data/crops/crop2341.png,371,331,368,283,g
0,False,False,../data/crops/crop2342.png,722,682,424,339,g
0,False,False,../data/crops/crop2343.png,1058,1018,437,352,g
0,False,False,../data/crops/crop2344.png,882,842,470,385,g
0,False,False,../data/crops/crop2345.png,752,712,494,409,g
0,False,False,../data/crops/crop2346.png,274,234,610,525,g
0,False,False,../data/crops/crop2347.png,423,383,592,507,g
0,False,False,../data/crops/crop2348.png,615,575,596,511,g
0,False,False,../data/crops/crop2349.png,1366,1326,191,106,g
0,False,False,../data/crops/crop2350.png,1062,1022,520,435,g
0,False,False,../data/crops/crop2351.png,1486,1446,234,149,r
0,False,False,../data/crops/crop2352.png,1508,1468,187,102,g
0,False,False,../data/crops/crop2353.png,1772,1732,145,60,g
0,False,False,../data/crops/crop2354.png,1683,1643,143,58,g
0,False,False,../data/crops/crop2356.png,1808,1768,208,123,g
0,False,False,../data/crops/crop2387.png,785,745,164,79,g
0,False,False,../data/crops/crop2388.png,514,474,170,85,g
0,False,False,../data/crops/crop2389.png,727,687,231,146,g
0,False,True,../data/crops/crop2423.png,1520,1480,354,269,g
0,False,False,../data/crops/crop2424.png,53,13,530,445,g
0,False,False,../data/crops/crop2425.png,155,115,529,444,g
0,False,True,../data/crops/crop2426.png,1169,1129,406,321,r
0,False,False,../data/crops/crop2427.png,1150,1110,474,389,r
0,False,False,../data/crops/crop2428.png,1194,1154,503,418,r
0,False,False,../data/crops/crop2429.png,954,914,512,427,r
0,False,False,../data/crops/crop2430.png,1088,1048,510,425,r
0,False,False,../data/crops/crop2431.png,1315,1275,135,50,g
0,False,True,../data/crops/crop2432.png,1020,980,358,273,g
0,False,False,../data/crops/crop2433.png,1650,1610,140,55,g
0,False,False,../data/crops/crop2434.png,371,331,149,64,g
0,False,False,../data/crops/crop2435.png,1563,1523,158,73,g
0,False,False,../data/crops/crop2436.png,496,456,333,248,g
0,False,False,../data/crops/crop2437.png,1193,1153,434,349,g
0,True,False,../data/crops/crop2438.png,943,903,221,136,r
0,True,False,../data/crops/crop2439.png,1192,1152,259,174,r
0,False,True,../data/crops/crop2440.png,760,720,377,292,r
0,False,True,../data/crops/crop2441.png,1396,1356,415,330,r
0,True,False,../data/crops/crop2442.png,1514,1474,437,352,r
0,False,True,../data/crops/crop2443.png,1432,1392,474,389,r
0,False,False,../data/crops/crop2444.png,1084,1044,477,392,r
0,False,False,../data/crops/crop2445.png,1277,1237,502,417,r
0,False,False,../data/crops/crop2446.png,1039,999,513,428,r
0,False,False,../data/crops/crop2447.png,1380,1340,515,430,r
0,False,False,../data/crops/crop2448.png,1704,1664,525,440,r
0,False,False,../data/crops/crop2449.png,931,891,373,288,g
0,False,False,../data/crops/crop2422.png,1215,1175,317,232,g
0,False,False,../data/crops/crop2421.png,1264,1224,309,224,g
0,False,False,../data/crops/crop2420.png,1375,1335,135,50,g
0,True,False,../data/crops/crop2419.png,1261,1221,336,251,g
0,False,False,../data/crops/crop2390.png,797,757,298,213,g
0,False,False,../data/crops/crop2391.png,841,801,362,277,g
0,False,False,../data/crops/crop2392.png,708,668,398,313,g
0,False,False,../data/crops/crop2393.png,1124,1084,461,376,g
0,False,False,../data/crops/crop2395.png,483,443,489,404,g
0,False,False,../data/crops/crop2396.png,954,914,140,55,g
0,False,False,../data/crops/crop2397.png,1143,1103,239,154,g
0,False,False,../data/crops/crop2398.png,1214,1174,401,316,g
0,False,False,../data/crops/crop2399.png,1349,1309,415,330,g
0,False,False,../data/crops/crop2400.png,1179,1139,243,158,g
0,False,True,../data/crops/crop2401.png,1075,1035,413,328,r
0,True,False,../data/crops/crop2402.png,1149,1109,454,369,r
0,False,False,../data/crops/crop2403.png,576,536,482,397,g
0,False,False,../data/crops/crop2577.png,1242,1202,207,122,g
0,False,True,../data/crops/crop2404.png,307,267,372,287,r
0,True,False,../data/crops/crop2406.png,880,840,164,79,g
0,False,False,../data/crops/crop2407.png,1626,1586,129,44,g
0,False,False,../data/crops/crop2408.png,545,505,157,72,g
0,False,False,../data/crops/crop2409.png,1375,1335,312,227,g
0,False,False,../data/crops/crop2410.png,791,751,432,347,g
0,False,False,../data/crops/crop2411.png,419,379,146,61,g
0,False,False,../data/crops/crop2412.png,230,190,182,97,g
0,False,False,../data/crops/crop2413.png,1223,1183,328,243,g
0,False,False,../data/crops/crop2414.png,1173,1133,329,244,g
0,False,False,../data/crops/crop2415.png,1447,1407,409,324,g
0,True,False,../data/crops/crop2416.png,1059,1019,371,286,r
0,False,False,../data/crops/crop2417.png,1148,1108,511,426,r
0,False,False,../data/crops/crop2418.png,1267,1227,249,164,g
0,False,False,../data/crops/crop2405.png,1379,1339,146,61,g
0,False,False,../data/crops/crop2075.png,962,922,270,185,g
0,False,False,../data/crops/crop3092.png,128,88,582,497,g
0,False,False,../data/crops/crop3095.png,432,392,147,62,g
0,False,True,../data/crops/crop3768.png,355,315,328,243,r
0,True,False,../data/crops/crop3769.png,435,395,400,315,r
0,False,False,../data/crops/crop3770.png,975,935,274,189,g
0,True,False,../data/crops/crop3771.png,1941,1901,344,259,r
0,False,False,../data/crops/crop3772.png,80,40,377,292,r
0,False,False,../data/crops/crop3773.png,716,676,141,56,g
0,False,False,../data/crops/crop3774.png,1339,1299,354,269,g
0,False,False,../data/crops/crop3775.png,1914,1874,484,399,g
0,False,False,../data/crops/crop3776.png,1910,1870,622,537,g
0,False,False,../data/crops/crop3777.png,722,682,141,56,g
0,False,False,../data/crops/crop3778.png,1467,1427,400,315,g
0,False,False,../data/crops/crop3779.png,1114,1074,297,212,g
0,False,False,../data/crops/crop3780.png,1499,1459,470,385,r
0,False,False,../data/crops/crop3781.png,1407,1367,545,460,r
0,False,False,../data/crops/crop3782.png,1607,1567,546,461,r
0,False,False,../data/crops/crop3783.png,1230,1190,263,178,g
0,False,False,../data/crops/crop3784.png,944,904,301,216,g
0,False,False,../data/crops/crop3785.png,932,892,147,62,g
0,False,False,../data/crops/crop3786.png,99,59,250,165,g
0,False,False,../data/crops/crop3787.png,336,296,260,175,g
0,False,False,../data/crops/crop3788.png,333,293,608,523,g
0,False,False,../data/crops/crop3789.png,574,534,132,47,g
0,False,False,../data/crops/crop3790.png,750,710,139,54,g
0,False,False,../data/crops/crop3791.png,907,867,214,129,g
0,False,False,../data/crops/crop3792.png,530,490,246,161,g
0,False,False,../data/crops/crop3793.png,933,893,490,405,g
0,False,False,../data/crops/crop3794.png,80,40,628,543,g
0,False,True,../data/crops/crop3767.png,1488,1448,310,225,r
0,False,False,../data/crops/crop3795.png,1130,1090,138,53,g
0,True,False,../data/crops/crop3766.png,1494,1454,203,118,r
0,False,False,../data/crops/crop3763.png,1271,1231,327,242,g
0,False,False,../data/crops/crop3736.png,1527,1487,448,363,g
0,False,False,../data/crops/crop3737.png,2025,1985,449,364,g
0,False,False,../data/crops/crop3738.png,1959,1919,466,381,g
0,False,False,../data/crops/crop3739.png,1587,1547,474,389,g
0,False,False,../data/crops/crop3740.png,465,425,502,417,g
0,True,False,../data/crops/crop3741.png,1213,1173,320,235,r
0,False,True,../data/crops/crop3742.png,1306,1266,426,341,r
0,True,False,../data/crops/crop3743.png,1353,1313,454,369,r
0,False,False,../data/crops/crop3744.png,1124,1084,477,392,r
0,False,False,../data/crops/crop3745.png,1070,1030,507,422,r
0,False,False,../data/crops/crop3746.png,1164,1124,509,424,r
0,False,False,../data/crops/crop3747.png,732,692,147,62,g
0,False,False,../data/crops/crop3748.png,1238,1198,195,110,g
0,False,False,../data/crops/crop3749.png,1145,1105,217,132,g
0,False,True,../data/crops/crop3750.png,1763,1723,391,306,g
0,False,False,../data/crops/crop3751.png,955,915,130,45,g
0,False,False,../data/crops/crop3752.png,875,835,134,49,g
0,False,False,../data/crops/crop3753.png,1399,1359,141,56,g
0,False,False,../data/crops/crop3754.png,1067,1027,195,110,g
0,False,False,../data/crops/crop3755.png,1177,1137,217,132,g
0,False,True,../data/crops/crop3756.png,1235,1195,295,210,g
0,False,True,../data/crops/crop3757.png,1229,1189,361,276,g
0,False,False,../data/crops/crop3758.png,1352,1312,411,326,g
0,False,False,../data/crops/crop3759.png,1378,1338,532,447,r
0,False,False,../data/crops/crop3760.png,1414,1374,131,46,g
0,False,False,../data/crops/crop3761.png,967,927,178,93,g
0,False,False,../data/crops/crop3762.png,1184,1144,252,167,g
0,False,False,../data/crops/crop3764.png,1321,1281,353,268,g
0,False,False,../data/crops/crop3735.png,762,722,438,353,g
0,False,False,../data/crops/crop3796.png,1364,1324,168,83,g
0,False,False,../data/crops/crop3798.png,1214,1174,281,196,g
0,False,False,../data/crops/crop3831.png,267,227,251,166,g
0,False,False,../data/crops/crop3832.png,380,340,260,175,g
0,False,False,../data/crops/crop3834.png,491,451,303,218,g
0,False,False,../data/crops/crop3835.png,318,278,307,222,g
0,False,False,../data/crops/crop3836.png,1664,1624,428,343,g
0,False,True,../data/crops/crop3837.png,959,919,442,357,g
0,False,False,../data/crops/crop3838.png,1024,984,443,358,g
0,False,False,../data/crops/crop3839.png,248,208,493,408,g
0,False,False,../data/crops/crop3840.png,1966,1926,626,541,g
0,False,False,../data/crops/crop3841.png,603,563,155,70,g
0,False,False,../data/crops/crop3842.png,715,675,204,119,g
0,False,False,../data/crops/crop3843.png,852,812,176,91,g
0,False,False,../data/crops/crop3844.png,908,868,178,93,g
0,False,False,../data/crops/crop3845.png,106,66,190,105,g
0,False,False,../data/crops/crop3846.png,634,594,207,122,g
0,False,False,../data/crops/crop3847.png,974,934,214,129,g
0,False,False,../data/crops/crop3848.png,877,837,219,134,g
0,False,False,../data/crops/crop3849.png,766,726,265,180,g
0,False,False,../data/crops/crop3850.png,873,833,270,185,g
0,False,False,../data/crops/crop3851.png,1367,1327,379,294,g
0,False,False,../data/crops/crop3852.png,914,874,388,303,g
0,False,False,../data/crops/crop3853.png,491,451,404,319,g
0,False,False,../data/crops/crop3854.png,721,681,414,329,g
0,False,True,../data/crops/crop3855.png,826,786,429,344,g
0,False,False,../data/crops/crop3856.png,1991,1951,474,389,g
0,False,False,../data/crops/crop3857.png,1798,1758,486,401,g
0,False,False,../data/crops/crop3858.png,475,435,533,448,g
0,False,False,../data/crops/crop3830.png,321,281,247,162,g
0,False,False,../data/crops/crop3797.png,1250,1210,185,100,g
0,False,False,../data/crops/crop3829.png,220,180,215,130,g
0,False,False,../data/crops/crop3826.png,82,42,174,89,g
0,False,False,../data/crops/crop3799.png,1350,1310,325,240,g
0,False,False,../data/crops/crop3800.png,1150,1110,367,282,g
0,False,False,../data/crops/crop3801.png,1537,1497,391,306,g
0,False,False,../data/crops/crop3802.png,242,202,478,393,g
0,False,False,../data/crops/crop3803.png,1816,1776,511,426,g
0,False,False,../data/crops/crop3804.png,1678,1638,582,497,g
0,False,False,../data/crops/crop3805.png,1626,1586,631,546,g
0,False,False,../data/crops/crop3806.png,1287,1247,527,442,r
0,False,False,../data/crops/crop3807.png,1224,1184,141,56,g
0,False,False,../data/crops/crop3808.png,748,708,147,62,g
0,False,False,../data/crops/crop3809.png,947,907,152,67,g
0,False,False,../data/crops/crop3810.png,1257,1217,165,80,g
0,False,False,../data/crops/crop3811.png,501,461,194,109,g
0,False,False,../data/crops/crop3812.png,986,946,466,381,g
0,False,False,../data/crops/crop3813.png,1981,1941,568,483,g
0,False,False,../data/crops/crop3814.png,909,869,142,57,g
0,False,False,../data/crops/crop3815.png,149,109,305,220,g
0,False,False,../data/crops/crop3816.png,245,205,331,246,g
0,False,False,../data/crops/crop3817.png,681,641,414,329,g
0,False,False,../data/crops/crop3818.png,246,206,304,219,g
0,False,False,../data/crops/crop3819.png,59,19,582,497,g
0,True,False,../data/crops/crop3820.png,1181,1141,417,332,r
0,False,True,../data/crops/crop3821.png,917,877,423,338,r
0,False,False,../data/crops/crop3822.png,969,929,138,53,g
0,False,False,../data/crops/crop3823.png,1486,1446,488,403,g
0,False,False,../data/crops/crop3824.png,342,302,480,395,r
0,False,False,../data/crops/crop3825.png,1862,1822,615,530,r
0,False,False,../data/crops/crop3828.png,1138,1098,199,114,g
0,False,False,../data/crops/crop3859.png,1610,1570,538,453,g
0,False,False,../data/crops/crop3734.png,741,701,402,317,g
0,False,False,../data/crops/crop3732.png,1087,1047,206,121,g
0,False,False,../data/crops/crop3640.png,934,894,269,184,g
0,False,False,../data/crops/crop3641.png,797,757,286,201,g
0,False,False,../data/crops/crop3642.png,309,269,323,238,g
0,False,False,../data/crops/crop3643.png,258,218,526,441,g
0,False,False,../data/crops/crop3644.png,327,287,528,443,g
0,False,False,../data/crops/crop3645.png,486,446,462,377,r
0,False,False,../data/crops/crop3646.png,632,592,476,391,r
0,False,False,../data/crops/crop3647.png,928,888,496,411,r
0,False,False,../data/crops/crop3648.png,423,383,509,424,r
0,False,False,../data/crops/crop3649.png,549,509,507,422,r
0,False,False,../data/crops/crop3651.png,778,738,135,50,g
0,False,False,../data/crops/crop3652.png,938,898,166,81,g
0,False,False,../data/crops/crop3653.png,822,782,162,77,g
0,False,False,../data/crops/crop3654.png,867,827,197,112,g
0,False,False,../data/crops/crop3655.png,1013,973,199,114,g
0,True,False,../data/crops/crop3656.png,1689,1649,309,224,g
0,False,False,../data/crops/crop3657.png,586,546,347,262,g
0,False,False,../data/crops/crop3658.png,1001,961,448,363,g
0,False,False,../data/crops/crop3659.png,140,100,629,544,r
0,False,False,../data/crops/crop3661.png,1263,1223,170,85,g
0,False,False,../data/crops/crop3662.png,1514,1474,185,100,g
0,False,False,../data/crops/crop3663.png,1516,1476,233,148,g
0,False,False,../data/crops/crop3664.png,1125,1085,239,154,g
0,False,False,../data/crops/crop3665.png,1121,1081,287,202,g
0,False,False,../data/crops/crop3666.png,426,386,381,296,g
0,False,False,../data/crops/crop3667.png,720,680,409,324,g
0,False,False,../data/crops/crop3668.png,408,368,431,346,g
0,False,False,../data/crops/crop3639.png,793,753,218,133,g
0,False,False,../data/crops/crop3669.png,582,542,432,347,g
0,False,False,../data/crops/crop3638.png,837,797,206,121,g
0,False,False,../data/crops/crop3636.png,1416,1376,169,84,g
0,False,False,../data/crops/crop3609.png,1282,1242,503,418,r
0,False,False,../data/crops/crop3610.png,752,712,153,68,g
0,False,False,../data/crops/crop3611.png,1305,1265,210,125,g
0,False,False,../data/crops/crop3612.png,1011,971,366,281,g
0,False,False,../data/crops/crop3613.png,649,609,496,411,r
0,False,False,../data/crops/crop3614.png,474,434,494,409,r
0,False,False,../data/crops/crop3615.png,1189,1149,217,132,g
0,True,False,../data/crops/crop3616.png,1219,1179,314,229,g
0,True,False,../data/crops/crop3617.png,1367,1327,424,339,g
0,False,False,../data/crops/crop3618.png,691,651,432,347,g
0,False,False,../data/crops/crop3619.png,448,408,450,365,g
0,True,False,../data/crops/crop3620.png,1048,1008,241,156,r
0,True,False,../data/crops/crop3621.png,1000,960,250,165,r
0,False,True,../data/crops/crop3622.png,858,818,378,293,r
0,False,True,../data/crops/crop3623.png,1481,1441,386,301,r
0,False,False,../data/crops/crop3624.png,1102,1062,428,343,r
0,False,False,../data/crops/crop3625.png,1340,1300,450,365,r
0,False,False,../data/crops/crop3626.png,976,936,455,370,r
0,False,False,../data/crops/crop3627.png,1491,1451,466,381,r
0,False,False,../data/crops/crop3628.png,1398,1358,464,379,r
0,False,False,../data/crops/crop3629.png,1162,1122,468,383,r
0,False,False,../data/crops/crop3630.png,1288,1248,491,406,r
0,False,False,../data/crops/crop3631.png,1380,1340,410,325,g
0,False,True,../data/crops/crop3632.png,929,889,371,286,r
0,False,False,../data/crops/crop3633.png,1338,1298,476,391,r
0,False,False,../data/crops/crop3634.png,1432,1392,522,437,r
0,False,False,../data/crops/crop3635.png,1268,1228,539,454,r
0,False,False,../data/crops/crop3637.png,1621,1581,173,88,g
0,False,False,../data/crops/crop3733.png,1233,1193,315,230,g
0,False,False,../data/crops/crop3670.png,1451,1411,454,369,g
0,False,False,../data/crops/crop3672.png,706,666,491,406,g
0,False,False,../data/crops/crop3705.png,2047,2007,470,385,g
0,False,False,../data/crops/crop3706.png,186,146,574,489,g
0,False,False,../data/crops/crop3707.png,1159,1119,491,406,r
0,False,False,../data/crops/crop3708.png,1180,1140,287,202,g
0,True,False,../data/crops/crop3709.png,1267,1227,324,239,g
0,False,False,../data/crops/crop3710.png,486,446,413,328,g
0,True,False,../data/crops/crop3711.png,1398,1358,418,333,g
0,False,False,../data/crops/crop3712.png,591,551,464,379,g
0,False,False,../data/crops/crop3713.png,1060,1020,484,399,g
0,False,False,../data/crops/crop3714.png,667,627,491,406,g
0,False,False,../data/crops/crop3715.png,500,460,529,444,g
0,False,False,../data/crops/crop3716.png,322,282,637,552,g
0,False,True,../data/crops/crop3717.png,978,938,483,398,r
0,False,False,../data/crops/crop3718.png,1063,1023,485,400,r
0,False,False,../data/crops/crop3719.png,973,933,136,51,g
0,False,False,../data/crops/crop3720.png,1208,1168,341,256,g
0,False,False,../data/crops/crop3721.png,1424,1384,423,338,g
0,True,False,../data/crops/crop3722.png,725,685,462,377,g
0,False,False,../data/crops/crop3723.png,316,276,506,421,g
0,False,False,../data/crops/crop3724.png,839,799,140,55,g
0,False,False,../data/crops/crop3725.png,1109,1069,191,106,g
0,True,False,../data/crops/crop3726.png,1068,1028,318,233,g
0,False,False,../data/crops/crop3727.png,1940,1900,449,364,g
0,False,False,../data/crops/crop3728.png,753,713,456,371,g
0,False,False,../data/crops/crop3729.png,695,655,477,392,g
0,False,False,../data/crops/crop3730.png,1424,1384,494,409,r
0,False,False,../data/crops/crop3731.png,1344,1304,172,87,g
0,False,False,../data/crops/crop3704.png,1042,1002,325,240,g
0,False,False,../data/crops/crop3671.png,798,758,477,392,g
0,False,False,../data/crops/crop3702.png,1411,1371,368,283,g
0,False,False,../data/crops/crop3700.png,1944,1904,583,498,r
0,False,False,../data/crops/crop3673.png,494,454,567,482,g
0,False,False,../data/crops/crop3674.png,1139,1099,162,77,g
0,False,False,../data/crops/crop3675.png,1643,1603,490,405,g
0,False,False,../data/crops/crop3676.png,225,185,512,427,g
0,False,False,../data/crops/crop3677.png,127,87,513,428,g
0,False,False,../data/crops/crop3678.png,1589,1549,518,433,g
0,False,False,../data/crops/crop3679.png,503,463,211,126,g
0,False,False,../data/crops/crop3680.png,507,467,310,225,g
0,False,False,../data/crops/crop3681.png,254,214,345,260,g
0,False,False,../data/crops/crop3682.png,389,349,500,415,g
0,False,False,../data/crops/crop3683.png,1640,1600,165,80,g
0,False,False,../data/crops/crop3684.png,1303,1263,243,158,g
0,False,True,../data/crops/crop3685.png,1215,1175,453,368,g
0,False,False,../data/crops/crop3686.png,1260,1220,453,368,g
0,False,False,../data/crops/crop3687.png,1984,1944,486,401,g
0,False,False,../data/crops/crop3688.png,960,920,502,417,g
0,False,False,../data/crops/crop3689.png,1700,1660,590,505,g
0,False,False,../data/crops/crop3690.png,1167,1127,145,60,g
0,False,False,../data/crops/crop3691.png,1221,1181,245,160,g
0,False,False,../data/crops/crop3692.png,1302,1262,287,202,g
0,False,False,../data/crops/crop3693.png,924,884,326,241,g
0,False,False,../data/crops/crop3694.png,974,934,462,377,g
0,False,False,../data/crops/crop3695.png,1609,1569,468,383,g
0,False,False,../data/crops/crop3696.png,782,742,489,404,g
0,False,False,../data/crops/crop3697.png,459,419,525,440,g
0,False,False,../data/crops/crop3698.png,78,38,549,464,g
0,False,False,../data/crops/crop3699.png,663,623,482,397,r
0,False,False,../data/crops/crop3701.png,1941,1901,649,564,r
0,False,False,../data/crops/crop3860.png,2005,1965,562,477,g
0,False,True,../data/crops/crop3861.png,1563,1523,413,328,r
0,False,False,../data/crops/crop3862.png,1816,1776,513,428,r
0,False,False,../data/crops/crop4020.png,106,66,486,401,g
0,False,True,../data/crops/crop4021.png,1506,1466,508,423,r
0,False,False,../data/crops/crop4022.png,505,465,527,442,r
0,False,False,../data/crops/crop4023.png,1939,1899,307,222,g
0,True,False,../data/crops/crop4024.png,1426,1386,439,354,g
0,False,False,../data/crops/crop4025.png,1496,1456,157,72,g
0,True,False,../data/crops/crop4026.png,1034,994,280,195,r
0,False,False,../data/crops/crop4027.png,133,93,367,282,r
0,False,False,../data/crops/crop4028.png,1132,1092,468,383,r
0,False,False,../data/crops/crop4029.png,872,832,480,395,r
0,False,False,../data/crops/crop4030.png,826,786,480,395,r
0,False,False,../data/crops/crop4031.png,1339,1299,383,298,g
0,False,False,../data/crops/crop4032.png,718,678,420,335,g
0,False,False,../data/crops/crop4033.png,96,56,462,377,g
0,False,False,../data/crops/crop4034.png,932,892,579,494,r
0,False,False,../data/crops/crop4035.png,2045,2005,199,114,g
0,False,False,../data/crops/crop4036.png,1986,1946,237,152,g
0,False,False,../data/crops/crop4037.png,1840,1800,273,188,g
0,False,False,../data/crops/crop4038.png,1519,1479,422,337,g
0,False,False,../data/crops/crop4039.png,1196,1156,545,460,g
0,False,False,../data/crops/crop4040.png,657,617,532,447,r
0,False,False,../data/crops/crop4041.png,231,191,152,67,g
0,False,False,../data/crops/crop4042.png,432,392,158,73,g
0,False,False,../data/crops/crop4043.png,481,441,186,101,g
0,False,False,../data/crops/crop4044.png,220,180,228,143,g
0,False,False,../data/crops/crop4045.png,1323,1283,292,207,g
0,False,False,../data/crops/crop4047.png,1555,1515,424,339,g
0,False,False,../data/crops/crop4019.png,933,893,368,283,g
0,False,False,../data/crops/crop4048.png,1587,1547,455,370,g
0,False,False,../data/crops/crop4018.png,794,754,531,446,r
0,False,False,../data/crops/crop4016.png,807,767,491,406,g
0,False,False,../data/crops/crop3989.png,592,552,496,411,g
0,False,False,../data/crops/crop3990.png,1649,1609,570,485,g
0,False,False,../data/crops/crop3991.png,1200,1160,520,435,r
0,False,False,../data/crops/crop3992.png,2004,1964,542,457,r
0,False,False,../data/crops/crop3993.png,1067,1027,543,458,r
0,False,False,../data/crops/crop3994.png,1662,1622,565,480,r
0,False,False,../data/crops/crop3995.png,1608,1568,566,481,r
0,False,False,../data/crops/crop3996.png,1103,1063,229,144,g
